comment_id,video_id,channel_name,sentimiento,prob_neg,prob_neu,prob_pos
UgzpHaLJJjoD9FnKO6p4AaABAg,6W4u8sGEnGM,Gobierno de la República de Guatemala,POS,0.01274967007339,0.0958674177527427,0.8913828730583191
UgzpdnDQDBV6UZ96GZh4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.9006650447845459,0.0778703838586807,0.0214645471423864
UgzpzyaFY6F6IdFxzk14AaABAg,n8iP75gIpmw,Quorum,NEG,0.6496427655220032,0.3369038701057434,0.0134533252567052
UgzrrbkpudLqNqr7s6R4AaABAg,n8iP75gIpmw,Quorum,NEG,0.7819759845733643,0.2059235274791717,0.0121005065739154
Ugzs8eXa8mdQ8wlS4FZ4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0024124211631715,0.0195696651935577,0.9780178666114808
UgztKpwRx20oET8wGLJ4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEG,0.7728756666183472,0.1762458384037017,0.0508784689009189
UgzuugQO6qMSbkVsdGp4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEU,0.0554263517260551,0.8852434158325195,0.0593302138149738
UgzvKLXKEkVzjn_XRHp4AaABAg,n8iP75gIpmw,Quorum,NEG,0.9698033332824708,0.0256577301770448,0.0045389332808554
UgzwvEpQc3M_AWvNDad4AaABAg,lj983NWyAQY,Municipalidad de Guatemala,POS,0.0051336344331502,0.025574205443263,0.969292163848877
Ugzx7TTfRu5S-pT0LuZ4AaABAg,n8iP75gIpmw,Quorum,NEG,0.648434042930603,0.3222980499267578,0.0292679350823164
UgzxhrnRAMNePfy6u7J4AaABAg,PjmxCj-a9Hg,Gobierno de la República de Guatemala,NEU,0.3289961516857147,0.3548085987567901,0.3161952197551727
UgzzpE27HS1dmWfyATJ4AaABAg,n8iP75gIpmw,Quorum,POS,0.0495457202196121,0.3270370960235595,0.6234171986579895
